year_month,sku_id,factory_type,factory,product_category,product_series,labor_unit_price,sku_source,monthly_order_qty,monthly_delivery_qty,monthly_delivery_labor_value
2022-06-01,SKU_000002,In-house,Factory_043,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2022-07-01,SKU_000002,In-house,Factory_043,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2022-08-01,SKU_000002,In-house,Factory_043,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2022-09-01,SKU_000002,In-house,Factory_043,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2022-10-01,SKU_000002,In-house,Factory_043,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2023-04-01,SKU_000002,In-house,Factory_043,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2022-04-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2022-05-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2022-07-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2022-08-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2022-11-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2022-11-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2022-12-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2024-04-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2022-04-01,SKU_000002,In-house,Factory_094,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2022-06-01,SKU_000002,In-house,Factory_094,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2022-07-01,SKU_000002,In-house,Factory_094,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2022-08-01,SKU_000002,In-house,Factory_094,Gem-set Jewelry,Series_002,0.0,Unknown,0,0,0.0
2022-11-01,SKU_000002,In-house,Factory_051,Gold Jewelry,Series_002,0.0,Unknown,0,0,0.0
2022-12-01,SKU_000002,In-house,Factory_051,Gold Jewelry,Series_002,0.0,Unknown,0,0,0.0
2024-03-01,SKU_000002,In-house,Factory_095,Gold Jewelry,Series_002,0.0,Unknown,0,0,0.0
2025-01-01,SKU_000002,In-house,Factory_095,Gold Jewelry,Series_002,0.0,Unknown,0,0,0.0
2025-02-01,SKU_000002,In-house,Factory_095,Gold Jewelry,Series_002,0.0,Unknown,0,0,0.0
2025-07-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,0.1,Unknown,60,60,5.4803999999999995
2023-04-01,SKU_000002,In-house,Factory_042,Gem-set Jewelry,Series_002,0.1,Unknown,9,0,0.0
2025-01-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,0.1,Unknown,7,7,0.6393800000000001
2024-11-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,0.1,Unknown,5,5,0.4561
2024-04-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,0.1,Unknown,5,5,0.45405
2023-03-01,SKU_000002,In-house,Factory_042,Gem-set Jewelry,Series_002,0.1,Unknown,5,0,0.0
2024-09-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,0.1,Unknown,4,2,0.18244000000000002
2024-08-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,0.1,Unknown,3,3,0.27366
2023-05-01,SKU_000002,In-house,Factory_042,K-Gold & Platinum,Series_002,0.1,Unknown,3,0,0.0
2024-03-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,0.1,Unknown,2,2,0.18132
2023-12-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,0.1,Unknown,2,0,0.0
2023-05-01,SKU_000002,In-house,Factory_042,Gem-set Jewelry,Series_002,0.1,Unknown,2,0,0.0
2024-07-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,0.1,Unknown,2,0,0.0
2024-07-01,SKU_000002,In-house,Factory_051,Fixed-price Gold,Series_002,0.1,Unknown,1,1,0.09134
2024-01-01,SKU_000002,In-house,Factory_022,K-Gold & Platinum,Series_002,0.1,Unknown,1,0,0.0
2022-12-01,SKU_000002,In-house,Factory_043,Gem-set Jewelry,Series_002,0.1,Unknown,1,0,0.0
2024-06-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,0.1,Unknown,1,0,0.0
2024-11-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,0.1,Unknown,1,0,0.0
2025-01-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,0.1,Unknown,1,0,0.0
2024-10-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,0.1,Unknown,0,5,0.4561
2024-01-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,0.1,Unknown,0,2,0.18176000000000003
2023-04-01,SKU_000002,In-house,Factory_043,Gem-set Jewelry,Series_002,0.1,Unknown,0,1,0.1
2024-12-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,0.1,Unknown,0,1,0.09134
2025-02-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,0.1,Unknown,0,1,0.09134
2022-05-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,0.1,Unknown,0,0,0.0
2022-07-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,0.1,Unknown,0,0,0.0
2022-08-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,0.1,Unknown,0,0,0.0
2022-09-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,0.1,Unknown,0,0,0.0
2022-11-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,0.1,Unknown,0,0,0.0
2023-02-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,0.1,Unknown,0,0,0.0
2023-02-01,SKU_000002,In-house,Factory_042,Gem-set Jewelry,Series_002,0.1,Unknown,0,0,0.0
2023-06-01,SKU_000002,In-house,Factory_042,Gem-set Jewelry,Series_002,0.1,Unknown,0,0,0.0
2022-04-01,SKU_000002,In-house,Factory_043,Gem-set Jewelry,Series_002,0.1,Unknown,0,0,0.0
2022-10-01,SKU_000002,In-house,Factory_043,Gem-set Jewelry,Series_002,0.1,Unknown,0,0,0.0
2023-02-01,SKU_000002,In-house,Factory_043,Gem-set Jewelry,Series_002,0.1,Unknown,0,0,0.0
2023-03-01,SKU_000002,In-house,Factory_043,Gem-set Jewelry,Series_002,0.1,Unknown,0,0,0.0
2023-04-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,0.1,Unknown,0,0,0.0
2023-05-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,0.1,Unknown,0,0,0.0
2023-06-01,SKU_000002,In-house,Factory_048,Gem-set Jewelry,Series_002,0.1,Unknown,0,0,0.0
2023-01-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,0.1,Unknown,0,0,0.0
2023-02-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,0.1,Unknown,0,0,0.0
2023-03-01,SKU_000002,In-house,Factory_030,Other,Series_002,0.2,Unknown,0,0,0.0
2023-02-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,0.2,Unknown,0,0,0.0
2023-02-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,0.30000000000000004,Unknown,0,0,0.0
2023-04-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,0.5,Unknown,68,68,29.991400000000052
2024-03-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,0.5,Unknown,2,2,0.9066000000000001
2023-06-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,0.5,Unknown,1,1,0.4610000000000001
2024-02-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,0.5,Unknown,1,1,0.45375
2023-05-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,0.5,Unknown,1,1,0.4518500000000001
2023-02-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,0.5,Unknown,0,0,0.0
2023-02-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,0.5,Unknown,0,0,0.0
2022-04-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,0.6000000000000001,Unknown,70,70,42.0
2022-07-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,0.6000000000000001,Unknown,16,16,9.600000000000001
2023-03-01,SKU_000002,In-house,Factory_030,Other,Series_002,0.6000000000000001,Unknown,0,0,0.0
2023-02-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,0.6000000000000001,Unknown,0,0,0.0
2022-07-01,SKU_000002,In-house,Factory_030,Other,Series_002,0.7000000000000001,Unknown,0,0,0.0
2022-04-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,0.9,Unknown,141,141,126.9
2024-01-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,0.9,Unknown,6,6,5.4
2024-12-01,SKU_000002,External,Factory_053,K-Gold & Platinum,Series_002,1.0,Unknown,2,0,0.0
2025-03-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,1.0,Unknown,1,1,0.9134000000000001
2023-05-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,1.0,Unknown,1,1,0.9037000000000002
2025-01-01,SKU_000002,External,Factory_053,K-Gold & Platinum,Series_002,1.0,Unknown,0,2,1.8268000000000002
2022-05-01,SKU_000002,External,Factory_003,Other,Series_002,1.0,Unknown,0,0,0.0
2022-07-01,SKU_000002,External,Factory_003,Other,Series_002,1.0,Unknown,0,0,0.0
2022-04-01,SKU_000002,In-house,Factory_030,Other,Series_002,1.0,Unknown,0,0,0.0
2023-03-01,SKU_000002,In-house,Factory_030,Other,Series_002,1.0,Unknown,0,0,0.0
2022-06-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,1.0,Unknown,0,0,0.0
2022-11-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,1.0,Unknown,0,0,0.0
2022-09-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,1.2000000000000002,Unknown,0,0,0.0
2022-08-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,1.3,Unknown,0,0,0.0
2023-11-01,SKU_000002,In-house,Factory_030,Other,Series_002,1.4000000000000001,Unknown,1,1,1.27372
2024-04-01,SKU_000002,In-house,Factory_030,Other,Series_002,1.5,Unknown,1,1,1.36215
2022-04-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,1.6,Unknown,185,185,296.0
2022-07-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,1.6,Unknown,3,3,4.800000000000001
2022-06-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,1.6,Unknown,1,1,1.6
2022-08-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,1.8,Unknown,0,0,0.0
2022-12-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,2.0,Unknown,62,62,124.0
2022-09-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,2.0,Unknown,42,42,84.0
2022-04-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,2.0,Unknown,32,0,0.0
2024-04-01,SKU_000002,In-house,Factory_030,Other,Series_002,2.0,Unknown,1,1,1.8162
2024-03-01,SKU_000002,In-house,Factory_030,Other,Series_002,2.0,Unknown,1,1,1.8132000000000001
2022-07-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,2.0,Unknown,0,32,64.0
2022-04-01,SKU_000002,In-house,Factory_030,Other,Series_002,2.0,Unknown,0,0,0.0
2022-05-01,SKU_000002,In-house,Factory_030,Other,Series_002,2.0,Unknown,0,0,0.0
2022-07-01,SKU_000002,In-house,Factory_030,Other,Series_002,2.0,Unknown,0,0,0.0
2022-08-01,SKU_000002,In-house,Factory_030,Other,Series_002,2.0,Unknown,0,0,0.0
2022-09-01,SKU_000002,In-house,Factory_030,Other,Series_002,2.0,Unknown,0,0,0.0
2022-11-01,SKU_000002,In-house,Factory_030,Other,Series_002,2.0,Unknown,0,0,0.0
2023-03-01,SKU_000002,In-house,Factory_030,Other,Series_002,2.0,Unknown,0,0,0.0
2023-02-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,2.0,Unknown,0,0,0.0
2022-06-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,2.0,Unknown,0,0,0.0
2022-07-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,2.0,Unknown,0,0,0.0
2024-07-01,SKU_000002,External,Factory_078,Gem-set Jewelry,Series_002,2.2800000000000002,Unknown,1,1,2.082552
2023-06-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,2.5,Unknown,1,1,2.305
2023-07-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,2.5,Unknown,1,1,2.286
2023-04-01,SKU_000002,In-house,Factory_051,K-Gold & Platinum,Series_002,2.5,Unknown,1,1,2.20525
2022-12-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,2.5,Unknown,0,0,0.0
2023-01-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,2.5,Unknown,0,0,0.0
2024-10-01,SKU_000002,External,Factory_024,Other,Series_002,2.6,Unknown,2,2,4.74344
2022-12-01,SKU_000002,In-house,Factory_051,K-Gold & Platinum,Series_002,2.668,Unknown,0,0,0.0
2024-07-01,SKU_000002,External,Factory_078,Gem-set Jewelry,Series_002,2.8000000000000003,Unknown,3,3,7.672560000000001
2022-07-01,SKU_000002,External,Factory_037,Gem-set Jewelry,Series_002,3.0,Unknown,48,46,138.0
2023-05-01,SKU_000002,External,Factory_009,Gem-set Jewelry,Series_002,3.0,Unknown,15,15,45.0
2023-04-01,SKU_000002,External,Factory_037,Gem-set Jewelry,Series_002,3.0,Unknown,6,6,18.0
2024-04-01,SKU_000002,In-house,Factory_030,Other,Series_002,3.0,Unknown,2,2,5.4486
2023-04-01,SKU_000002,In-house,Factory_030,Other,Series_002,3.0,Unknown,2,2,5.2926
2024-03-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,3.0,Unknown,2,1,2.7198
2023-06-01,SKU_000002,In-house,Factory_030,Other,Series_002,3.0,Unknown,1,1,2.766
2023-09-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,3.0,Unknown,1,1,2.7528
2023-08-01,SKU_000002,In-house,Factory_030,Other,Series_002,3.0,Unknown,1,1,2.7462
2024-01-01,SKU_000002,In-house,Factory_030,Other,Series_002,3.0,Unknown,1,1,2.7264
2023-05-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,3.0,Unknown,1,1,2.7111
2025-06-01,SKU_000002,External,Factory_127,Other,Series_002,3.0,Unknown,1,0,0.0
2022-08-01,SKU_000002,External,Factory_037,Gem-set Jewelry,Series_002,3.0,Unknown,0,2,6.0
2024-04-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,3.0,Unknown,0,1,2.7243
2022-04-01,SKU_000002,In-house,Factory_030,Other,Series_002,3.0,Unknown,0,0,0.0
2022-05-01,SKU_000002,In-house,Factory_030,Other,Series_002,3.0,Unknown,0,0,0.0
2022-06-01,SKU_000002,In-house,Factory_030,Other,Series_002,3.0,Unknown,0,0,0.0
2022-07-01,SKU_000002,In-house,Factory_030,Other,Series_002,3.0,Unknown,0,0,0.0
2022-11-01,SKU_000002,In-house,Factory_030,Other,Series_002,3.0,Unknown,0,0,0.0
2022-10-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,3.0,Unknown,0,0,0.0
2022-11-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,3.0,Unknown,0,0,0.0
2023-01-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,3.0,Unknown,0,0,0.0
2023-03-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,3.0,Unknown,0,0,0.0
2023-03-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,3.0,Unknown,0,0,0.0
2024-09-01,SKU_000002,External,Factory_065,Gem-set Jewelry,Series_002,3.051,Unknown,1,1,3.051
2023-10-01,SKU_000002,In-house,Factory_030,K-Gold & Platinum,Series_002,3.2,Unknown,19,0,0.0
2023-11-01,SKU_000002,In-house,Factory_030,K-Gold & Platinum,Series_002,3.2,Unknown,0,19,55.31584000000001
2023-03-01,SKU_000002,In-house,Factory_030,Other,Series_002,3.2,Unknown,0,0,0.0
2022-06-01,SKU_000002,External,Factory_009,Gem-set Jewelry,Series_002,3.5,Unknown,20,20,70.0
2022-11-01,SKU_000002,External,Factory_009,Gem-set Jewelry,Series_002,3.5,Unknown,19,0,0.0
2023-11-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,3.5,Unknown,1,1,3.1843000000000012
2024-04-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,3.5,Unknown,1,1,3.17835
2023-05-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,3.5,Unknown,1,1,3.162949999999999
2022-12-01,SKU_000002,External,Factory_009,Gem-set Jewelry,Series_002,3.5,Unknown,0,19,66.5
2022-09-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,3.5,Unknown,0,0,0.0
2022-11-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,3.5,Unknown,0,0,0.0
2024-05-01,SKU_000002,External,Factory_011,Gem-set Jewelry,Series_002,3.6,Unknown,1,0,0.0
2025-01-01,SKU_000002,External,Factory_011,Gem-set Jewelry,Series_002,3.6,Unknown,0,1,3.6
2023-08-01,SKU_000002,In-house,Factory_030,K-Gold & Platinum,Series_002,4.0,Unknown,30,30,109.84800000000001
2023-08-01,SKU_000002,In-house,Factory_030,Other,Series_002,4.0,Unknown,5,5,18.308000000000003
2023-04-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,4.0,Unknown,3,3,10.5852
2023-05-01,SKU_000002,External,Factory_127,Other,Series_002,4.0,Unknown,1,0,0.0
2023-08-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,4.0,Unknown,1,0,0.0
2025-06-01,SKU_000002,In-house,Factory_104,Gem-set Jewelry,Series_002,4.0,Unknown,1,0,0.0
2023-09-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,4.0,Unknown,0,1,3.6704000000000003
2023-08-01,SKU_000002,External,Factory_127,Other,Series_002,4.0,Unknown,0,1,3.6616
2023-07-01,SKU_000002,External,Factory_127,Other,Series_002,4.0,Unknown,0,0,0.0
2022-12-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,4.0,Unknown,0,0,0.0
2023-03-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,4.0,Unknown,0,0,0.0
2023-10-01,SKU_000002,In-house,Factory_030,K-Gold & Platinum,Series_002,4.3,Unknown,14,14,55.25156
2025-03-01,SKU_000002,External,Factory_121,Gem-set Jewelry,Series_002,4.5,Unknown,5,5,23.0
2024-03-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,4.5,Unknown,1,1,4.0797
2022-06-01,SKU_000002,External,Factory_127,Gem-set Jewelry,Series_002,4.5,Unknown,0,0,0.0
2022-11-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,4.5,Unknown,0,0,0.0
2023-04-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,5.0,Unknown,22,24,105.852
2023-10-01,SKU_000002,In-house,Factory_030,K-Gold & Platinum,Series_002,5.0,Unknown,19,6,27.534
2024-08-01,SKU_000002,In-house,Factory_051,K-Gold & Platinum,Series_002,5.0,Unknown,10,10,45.61000000000001
2023-05-01,SKU_000002,In-house,Factory_051,K-Gold & Platinum,Series_002,5.0,Unknown,6,6,27.111000000000004
2024-07-01,SKU_000002,In-house,Factory_051,K-Gold & Platinum,Series_002,5.0,Unknown,5,5,22.835
2023-11-01,SKU_000002,In-house,Factory_030,K-Gold & Platinum,Series_002,5.0,Unknown,3,16,72.784
2024-09-01,SKU_000002,In-house,Factory_051,K-Gold & Platinum,Series_002,5.0,Unknown,2,2,9.122
2023-06-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,5.0,Unknown,1,1,4.61
2023-08-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,5.0,Unknown,1,1,4.577000000000001
2023-07-01,SKU_000002,In-house,Factory_051,K-Gold & Platinum,Series_002,5.0,Unknown,1,1,4.572
2025-03-01,SKU_000002,In-house,Factory_051,K-Gold & Platinum,Series_002,5.0,Unknown,1,1,4.567
2023-04-01,SKU_000002,In-house,Factory_030,Other,Series_002,5.0,Unknown,1,1,4.4105
2022-10-01,SKU_000002,In-house,Factory_030,Other,Series_002,5.0,Unknown,0,0,0.0
2022-07-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,5.0,Unknown,0,0,0.0
2022-08-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,5.0,Unknown,0,0,0.0
2022-10-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,5.0,Unknown,0,0,0.0
2023-03-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,5.0,Unknown,0,0,0.0
2022-07-01,SKU_000002,In-house,Factory_051,K-Gold & Platinum,Series_002,5.0,Unknown,0,0,0.0
2023-03-01,SKU_000002,In-house,Factory_051,K-Gold & Platinum,Series_002,5.0,Unknown,0,0,0.0
2022-08-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,5.0,Unknown,0,0,0.0
2022-09-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,5.0,Unknown,0,0,0.0
2023-03-01,SKU_000002,In-house,Factory_052,K-Gold & Platinum,Series_002,5.0,Unknown,0,0,0.0
2022-05-01,SKU_000002,In-house,Factory_030,Gem-set Jewelry,Series_002,5.0,Unknown,0,0,0.0
2022-08-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,5.0,Unknown,0,0,0.0
2022-10-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,5.0,Unknown,0,0,0.0
2022-12-01,SKU_000002,In-house,Factory_051,Gem-set Jewelry,Series_002,5.0,Unknown,0,0,0.0
2022-07-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,5.0,Unknown,0,0,0.0
2022-08-01,SKU_000002,In-house,Factory_052,Gem-set Jewelry,Series_002,5.0,Unknown,0,0,0.0
2024-10-01,SKU_000002,External,Factory_024,Other,Series_002,5.2,Unknown,2,0,0.0
2024-11-01,SKU_000002,External,Factory_024,Other,Series_002,5.2,Unknown,0,2,9.48688
2022-07-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,5.5,Unknown,227,59,324.5
2022-11-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,5.5,Unknown,96,61,335.5
2022-09-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,5.5,Unknown,89,16,88.0
2022-10-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,5.5,Unknown,69,109,599.5
2024-01-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,5.5,Unknown,66,2,11.0
2022-12-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,5.5,Unknown,64,60,330.0
2023-02-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,5.5,Unknown,39,7,38.5
2022-10-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,5.5,Unknown,17,9,49.5
2022-08-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,5.5,Unknown,6,1,5.5
2025-04-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,5.5,Unknown,1,1,5.5
2023-08-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,5.5,Unknown,1,1,5.034700000000001
2023-07-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,5.5,Unknown,1,1,5.0292
2024-07-01,SKU_000002,External,Factory_078,Gem-set Jewelry,Series_002,5.5,Unknown,1,1,5.023700000000001
2024-01-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,5.5,Unknown,1,1,4.9984
2024-02-01,SKU_000002,External,Factory_047,Gem-set Jewelry,Series_002,5.5,Unknown,1,0,0.0
2022-07-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,5.5,Unknown,1,0,0.0
2023-09-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,5.5,Unknown,1,0,0.0
2022-04-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,5.5,Unknown,0,178,0.0
2022-08-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,5.5,Unknown,0,168,924.0
2023-01-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,5.5,Unknown,0,78,429.0
2024-03-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,5.5,Unknown,0,34,187.0
2023-03-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,5.5,Unknown,0,32,176.0
2024-02-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,5.5,Unknown,0,30,165.0
2022-11-01,SKU_000002,In-house,Factory_023,Gem-set Jewelry,Series_002,5.5,Unknown,0,8,44.0
2024-03-01,SKU_000002,External,Factory_047,Gem-set Jewelry,Series_002,5.5,Unknown,0,1,5.5
2023-10-01,SKU_000002,In-house,Factory_022,Gem-set Jewelry,Series_002,5.5,Unknown,0,1,5.5
2022-08-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,5.5,Unknown,0,0,0.0
2022-11-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,5.5,Unknown,0,0,0.0
2023-03-01,SKU_000002,In-house,Factory_030,Fixed-price Gold,Series_002,5.5,Unknown,0,0,0.0
